"session","session_id","study_id","created","modified","ended","expired","remind_situation","situ_nerv","situ_rela","situ_care","situ_blue","situ_irri","situ_bala","situ_soci","situ_asse","situ_subo","situ_acti","situ_pass","situ_enth","situ_symp","situ_aloo","situ_kind","situ_poli","situ_susp","situ_trus","situ_orga","situ_tidy","situ_lazy","situ_dili","situ_thou","situ_reli","situ_arti","situ_curi","situ_conv","situ_trad","typical_week","suit_nerv","suit_rela","suit_care","suit_blue","suit_irri","suit_bala","suit_soci","suit_asse","suit_subo","suit_acti","suit_pass","suit_enth","suit_symp","suit_aloo","suit_kind","suit_poli","suit_susp","suit_trus","suit_orga","suit_tidy","suit_lazy","suit_dili","suit_thou","suit_reli","suit_arti","suit_curi","suit_conv","suit_trad","traits","selected_items","unclarity","ot_unclarity"
"ijRkKvMB5a9YhXRKjO9WV-as7IP_uMrhybkUfZyJWdOS4UNVcibO1xGDaCXdYLc1","6640","15","2024-07-28 21:39:37","2024-07-28 21:50:43","2024-07-28 21:50:43","","i just wake up and made myself a coffee, started a day of studying. My mom and my younger brothers was at the living room. I had a fight with my mom last night, but we were ok this morning.","7","1","7","10","10","1","3","1","10","5","10","7","10","1","7","10","1","7","4","3","4","3","1","10","1","3","5","5","Busy summer term, my mom and brother is visiting me as well, which makes me more busy. I go to school at 8 and sleep at 1am, lack of sleep, tons of works, and have to cope with my family and take care of them. exhausted. ","10","1","1","10","10","4","3","2","10","3","6","4","10","4","5","10","1","8","4","3","3","10","3","10","1","1","4","3","passive,conventional,irritable,enthusiastic,sociable,reliable,curious,suspicious,lazy,trustful,kind,tidy,balanced,aloof,blue,assertive,relaxed,nervous,active,traditional,thoughtless,organized,polite,sympathetic,artistic,diligent,subordinate,carefree","conventional,assertive,thoughtless,subordinate,carefree","2, 16, 21, 27, 28","conventional will be like stick to old habits or being conservative with opinions?
assertive might be like strong and sure about ones' opinion or decision
thoughtless might be unconsiderable for people or things
subordinate might be being OK with everything, and carefree will be not concerning for everything"
"FbD2cae0YP9LYIdT5UDvCN5SxNahNh6cpPzS99dtXkrTAMwnc-H0wy7cqXUjNUcO","6662","15","2024-07-28 22:53:29","2024-07-28 23:04:26","2024-07-28 23:04:26","","An hour ago, I was at church with my roommate for Sunday mass. ","2","10","9","1","1","10","8","1","10","2","8","9","10","1","10","10","1","10","10","10","6","10","3","10","1","8","10","9","I go to class on Tuesdays and Thursdays. I try to get in a workout everyday, usually a run or go to a pilates class. I interact with friends and family mostly through chat or call. I do bible study on zoom on Fridays and prepare for that throughout the week. I also go to church when I can, noon time on weekdays and always on Sunday.","10","10","10","8","10","10","10","5","7","9","10","10","7","10","8","5","1","7","3","2","10","10","10","4","2","4","10","10","active,balanced,curious,nervous,irritable,artistic,sociable,conventional,carefree,lazy,reliable,subordinate,suspicious,sympathetic,kind,traditional,trustful,polite,assertive,aloof,blue,organized,diligent,thoughtless,passive,enthusiastic,tidy,relaxed","conventional,subordinate,aloof,diligent","8, 12, 20, 23","I know the words but searched it up to confirm the meaning in this context. I feel that they are not common adjectives often used to describe my feelings. Aloof is only a word I am familiar with because of a personal experience so I don't think it is a commonly understood word."
"bhCjlw72W3TuKeN96zf84MmepUNiGRLv3iOHuRUaCraVYNZYK0wS2CJPVmQcTfOC","6698","15","2024-07-29 01:22:58","2024-07-29 01:30:45","2024-07-29 01:30:46","","I was in my house, with my mom, and I was doing chores. ","7","5","4","5","3","6","5","5","6","6","4","6","8","4","8","8","3","7","6","6","4","6","4","7","7","6","6","7","I would go to work for 3-4 days per week, doing my regular job duties and interact with my co-workers. I would go to campus for school for 2-3 days per week, taking classes and interact with my professors or classmates.","5","6","5","5","4","6","5","5","6","5","4","7","7","4","7","7","4","7","6","6","4","6","4","6","6","6","6","4","relaxed,sociable,blue,traditional,reliable,organized,assertive,diligent,curious,sympathetic,irritable,conventional,suspicious,enthusiastic,balanced,polite,kind,active,trustful,thoughtless,nervous,aloof,tidy,subordinate,passive,carefree,lazy,artistic","","",""
"H1_4LwdZorn-gageiymAB1_9j0vVMUMzxmv8vmCjQTqnOLuX31LFa5GrZIFCMGp3","6756","15","2024-07-29 05:40:45","2024-07-29 05:47:55","2024-07-29 05:47:55","","In the kitchen, cooking tomato feta pasta for dinner","1","7","6","1","1","6","5","1","1","5","1","7","2","1","7","3","1","6","7","8","1","8","1","8","7","4","8","3","Do school work online, volunteer at care home, cook/bake, exercise/dance at home, take care of dog ","7","6","5","6","4","7","7","6","4","7","5","7","8","2","7","8","6","7","8","7","5","8","4","7","3","7","7","4","subordinate,trustful,relaxed,organized,suspicious,curious,reliable,traditional,thoughtless,kind,irritable,conventional,assertive,diligent,artistic,passive,lazy,sympathetic,tidy,carefree,polite,sociable,aloof,nervous,blue,balanced,enthusiastic,active","subordinate,conventional,diligent,aloof","1, 12, 14, 23","Not adjective I use often or hear often "
"X52O26EeFuWFIp2CpexTp3NJHR3gs-Pl8XiNB449H8T8jXTQ3jNN69yQKZE9dz2p","6918","15","2024-07-29 19:28:41","2024-07-29 19:28:44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7FuEWvFaqfxPFRHshEtbqQ09YBGe1Dq3eGcx2ogROQyFxke0hBTOwg6xxxpmmsok","6921","15","2024-07-29 19:28:55","2024-07-29 19:59:36","2024-07-29 19:59:36","","I was helping mu client apply for free air conditioner from BC hydro at South Vancouver Neighbourhood House.","2","8","8","3","2","8","8","7","4","8","4","8","8","8","8","8","4","8","7","7","3","8","7","8","5","6","6","6","I work three days a week at South Vancouver Neighbourhood House and study two days online at UBC. During weekend, I take care of my 3 year old daughter Domi.","5","7","6","4","4","4","7","8","4","7","4","7","8","7","8","7","4","8","7","7","7","8","7","8","7","7","6","4","thoughtless,nervous,sympathetic,suspicious,trustful,carefree,sociable,blue,reliable,aloof,assertive,polite,active,conventional,curious,balanced,passive,kind,relaxed,traditional,enthusiastic,irritable,organized,artistic,diligent,lazy,subordinate,tidy","carefree,aloof","6, 10","I checked the Google translate before I made the selection. "
"gBXItY0YA-NpFcIndds98tBSphp57c0qiSch-oxySemurH_ZjgiDOhwFPRbK0LeT","7040","15","2024-07-30 04:41:43","2024-07-30 04:53:01","2024-07-30 04:53:01","","I was in my bed watching a sad movie alone","10","1","1","10","3","1","9","5","10","2","6","1","10","10","10","10","2","9","8","5","3","10","6","9","10","5","3","8","I have not been interacting with lot of people lately, typically i just be in my room, watch tiktok, my social inetration is very minimum just with family ","10","2","1","10","10","2","2","8","6","1","7","1","10","10","10","10","1","7","6","4","10","6","10","6","6","1","6","8","carefree,nervous,thoughtless,curious,irritable,blue,kind,organized,lazy,suspicious,conventional,tidy,artistic,relaxed,balanced,trustful,polite,traditional,aloof,subordinate,sympathetic,sociable,diligent,passive,active,enthusiastic,reliable,assertive","","",""
"flpZIVc6RVt0gwGLukAmDiIdiSpA32OPeplzjMqGwF8mdW9___EWWSlzlnBwg_ct","7098","15","2024-07-30 08:44:09","2024-07-30 08:49:03","2024-07-30 08:49:03","","An hour ago, I was at home, sitting at my desk, working on my computer. I was alone, focused on answering questions and assisting with various topics. The room was quiet, and I was surrounded by my work materials and a cup of tea to keep me refreshed. There were no significant interruptions, allowing me to concentrate fully on my tasks.","2","9","8","2","3","9","2","3","6","10","4","9","9","2","8","6","8","8","9","9","4","9","8","9","5","8","7","4","In a typical week, I spend most of my time at home, working on my computer. I take regular walks in the local park to get some fresh air and exercise. I dedicate some time to reading books, and articles, and staying updated on current events.I interact with family members at home, sharing meals and conversations.
","2","9","9","1","2","10","6","4","4","8","3","9","9","3","9","7","3","9","9","10","2","10","9","6","7","9","8","9","curious,passive,traditional,organized,trustful,tidy,artistic,lazy,carefree,irritable,assertive,enthusiastic,nervous,active,blue,thoughtless,conventional,reliable,sociable,sympathetic,balanced,suspicious,relaxed,polite,subordinate,diligent,aloof,kind","traditional,lazy,irritable,assertive,nervous,blue,suspicious,polite,subordinate,aloof","3, 8, 10, 11, 13, 15, 22, 24, 25, 27","I indicated uncertainty about the meaning of these adjectives, it might be because they can have different nuances or contexts, or there may have been a misunderstanding of their definitions in a specific situation. "
"wH2UK_t8r4tJRhEr_dLeAj6NqIlFjGmERJWKaKEA9ucFpuzxWbCFUWsoPyMvjVO9","7268","15","2024-07-30 18:11:11","2024-07-30 18:13:21","2024-07-30 18:13:21","","i was sick and laying down trying to rest while watching yt ","1","5","1","1","7","1","1","1","1","1","7","1","1","7","1","1","1","1","1","1","5","1","7","4","1","1","1","1","okay","2","7","6","4","3","7","9","5","1","6","5","8","9","4","10","10","1","10","8","6","4","8","1","8","7","10","5","5","sympathetic,subordinate,thoughtless,nervous,enthusiastic,relaxed,passive,curious,reliable,artistic,blue,suspicious,traditional,lazy,aloof,kind,tidy,polite,trustful,active,carefree,conventional,balanced,irritable,organized,sociable,assertive,diligent","","",""
"MqVWILs5OrJYAWP2K5pvhw63iY6h2QfAfq1qOsKB-WXoNpiYZMmmg6106ZJwYdHE","7354","15","2024-07-31 00:56:47","2024-07-31 01:02:11","2024-07-31 01:02:11","","I was in class taking an exam with other students.","6","5","2","2","1","8","1","1","5","7","10","8","10","1","9","10","1","5","7","7","1","10","1","9","1","8","9","8","I go to school here at UBC, work at a restaurant, volunteer at an Alzheimer's centre, study at a library and go to the gym. I regularly interact with family, friends, co-workers, and anyone I see.","10","10","6","10","10","10","10","10","2","10","10","7","10","8","10","10","5","4","2","3","3","10","10","10","1","10","10","1","enthusiastic,passive,artistic,sociable,irritable,reliable,balanced,relaxed,polite,subordinate,organized,thoughtless,assertive,suspicious,active,traditional,blue,conventional,curious,lazy,diligent,sympathetic,carefree,aloof,nervous,trustful,kind,tidy","","",""
"SkDK1kfSoaNow6V0gRwKeWAbm9NnGQ0Nl45WBhALRl8qhKFKDHTVX4CYO3aCQW-N","7366","15","2024-07-31 01:29:03","2024-07-31 02:15:12","2024-07-31 02:15:12","","After a late lunch an hour earlier, I sat alone on my couch at home with an iced Americano and jelly. I did a quick Instagram and checked my email inbox.","1","10","10","6","1","4","2","9","3","1","1","1","7","7","9","10","1","8","8","10","10","7","8","8","7","2","7","4","I started a new job this week, so I go to a cafe about twice a week to work, do some assignments for classes I'm taking in between, and go to church on Wednesdays, Thursdays, Fridays, and Sundays to worship and pray. I usually get home between 9-11pm, shower and get ready for bed. The time I go out depends on my schedule for the day and I am out of the house at least 5 times a week. On Saturdays, I do a weekly homeless outreach on East Hasting St.","10","2","2","3","7","7","9","2","7","6","9","7","9","6","10","10","7","8","8","4","4","9","2","9","7","5","6","8","suspicious,trustful,enthusiastic,sociable,nervous,thoughtless,polite,relaxed,reliable,active,lazy,artistic,curious,sympathetic,tidy,kind,assertive,traditional,blue,balanced,subordinate,aloof,carefree,conventional,passive,diligent,irritable,organized","traditional,blue,subordinate,aloof,conventional","18, 19, 21, 22, 24","The emotional adjectives were hard to pin down because sometimes what I feel is different from what I self-identify as feeling, and the non-emotional adjectives I marked as unsure because I'm not sure if what I do fits the meaning of the word."
"mhPYGZJ5csY7GcgwaTUnT_fuF7bd-YLkZ4djspF0TrtuY4XgALdKF0bmoeJ1Eh_L","7395","15","2024-07-31 03:22:25","2024-07-31 03:36:06","2024-07-31 03:36:06","","I was in Blenz Coffee shop with  my friend Sophie , we were studying together ; One thing i remember is we were discussing how times goes so fast that we are about to turn 20 in like 4 month.","6","5","1","4","4","5","10","2","1","6","4","6","8","1","9","8","1","9","4","9","3","6","1","9","1","9","1","1","I make myself breakfast and i watch some short videos, after that i might go to class. After my class i would always want to get a snack or coffee around the campus and start to think about what im going to eat. Sometimes ill go home and cook , sometimes ill study a bit and get food from  outside. When i get home, ill rest a bit and take a shower, ill dry my hair after, then do skincare. Then ill go to bed , scrolling on my phone or IPAD for like an hour, think about what im going to do tomorrow and set my alarm , then go to sleep.","5","5","9","5","1","5","5","4","1","4","6","3","1","4","9","9","1","9","5","5","9","3","3","5","1","1","1","1","lazy,assertive,sociable,curious,active,nervous,passive,diligent,traditional,aloof,relaxed,reliable,trustful,irritable,artistic,enthusiastic,thoughtless,polite,kind,subordinate,suspicious,carefree,balanced,organized,sympathetic,conventional,blue,tidy","subordinate","20","I am not sure what exactly I am subordinate towards, like do i feel subordinate to someone, or something in life or my life itself."
"2avRLlNf7EiUhxw1GFxYHASVbgmgPSsZh8iB6wkbTrQ_tcm7qchGqzDb9ziDtDXx","7430","15","2024-07-31 05:49:00","2024-07-31 05:57:00","2024-07-31 05:57:00","","An hour ago I was sitting on a mossy forest floor somewhere in Pacific Spirit Park with my good friend Aiko. We were catching up after being apart for a couple months.","1","10","10","7","1","10","10","8","2","8","2","10","9","1","10","7","1","10","5","3","2","3","7","9","9","9","3","2","On a typical week, I spend a lot of time with my partner, we eat regular meals together and there is always a routine to our mornings. i try to spend time journaling and reading books whenever i have time in between classes. I spend at least hours a week on the phone with my mom and bartend on the weekends. i try to visit with my roommate/bestfriend whenever we are both home at the same time, but we both split our nights between our apartment and our partners' houses. ","4","9","8","2","3","9","7","8","1","7","3","9","8","2","10","10","2","10","10","9","2","8","6","10","10","8","2","2","active,enthusiastic,irritable,thoughtless,curious,sympathetic,aloof,passive,balanced,lazy,trustful,diligent,blue,tidy,kind,nervous,relaxed,conventional,artistic,suspicious,subordinate,traditional,organized,reliable,sociable,polite,assertive,carefree","","",""
"P6JsgrjUQ0YrQtuZD-h6mVui6V1LP8uR_X7DpF6iHd8Ff6GV42QhHXNozheM-QnT","7436","15","2024-07-31 06:00:36","2024-07-31 06:07:17","2024-07-31 06:07:17","","I was applying for jobs online an hour ago. I was in my room, just browsing through different job openings and submitting applications. ","10","6","6","7","6","7","6","7","5","9","5","6","7","5","8","8","6","8","8","7","6","8","4","9","9","9","7","7","A typical week in my life looks like going to work some days and attending lecture on other days. Most of the time, I go to school or work and come straight back home. ","7","4","5","6","7","6","7","7","6","7","6","6","6","7","8","9","4","8","7","6","6","8","5","8","5","4","6","5","diligent,assertive,kind,traditional,artistic,tidy,reliable,conventional,thoughtless,suspicious,aloof,blue,trustful,relaxed,carefree,organized,curious,polite,sympathetic,irritable,enthusiastic,lazy,active,subordinate,sociable,nervous,passive,balanced","traditional,conventional,subordinate","4, 8, 24","Although, I have seen these words before and am slightly familiar with them, I don't quite understand how they fit into the context of everyday situations. I simply chose these terms because I wanted a clarification on their meanings."
